Please circle the number that best describes your physical ability in the past week. Did you have any difficulty: playing your musical instrument or sport because of arm, shoulder or hand pain? (Severe difficulty)|physical capacity
Please circle the number that best describes your physical ability in the past week. Did you have any difficulty: spending your usual amount of time practising or playing your instrument or sport? (Severe difficulty)|physical capacity
Please circle the number that best describes your physical ability in the past week. Did you have any difficulty: using your usual technique for playing your instrument or sport? (Unable)|physical capacity
Please circle the number that best describes your physical ability in the past week. Did you have any difficulty: playing your musical instrument or sport because of arm, shoulder or hand pain? (Unable)|physical capacity
Please circle the number that best describes your physical ability in the past week. Did you have any difficulty: spending your usual amount of time practising or playing your instrument or sport? (Unable)|physical capacity
About how many days did you walk fur exercise?|active lifestyle
On average, how many minutes did you walk each time?|active lifestyle
Did you usually have a small increase, a medium increase, a large increase or no increase at all in your heart beat and/or breathing?|physical capacity
What is your usual pace of walking? Is it: (1) casual or strolling, (2) average or normal, (3) fairly brisk, or (4) brisk or striding?|active lifestyle
I would like you to respond with never ,rarely, sometimes, onen, or very often; During the past 3 months, my family or friends exercised or walked with me|environment
I would like you to respond with never ,rarely, sometimes, onen, or very often; During the past 3 months my family or friends offered to exercise or walk with me.|environment
I would like you to respond with never ,rarely, sometimes, onen, or very often; During the past 3 months. my family or friends encouraged me to exercise or walk.|environment
On a scale from 1 to 5 with 1 meaning I hate it and 5 meaning I enjoy it. how much do you enjoy physical activity while you are doing it?|active lifestyle
On a scale from 1 to 5 with 1 meaning I feel interested and 5 meaning I feel bored, how much are you interested by physical activity while you are doing it?|active lifestyle
On a scale from 1 to 5 with 1 meaning it's no fun at all and 5 meaning it's a lot of fun, how fun is physical activity for you while you are doing it?|active lifestyle
On a scale from I to 5 with 1 meaning it's very pleasant and 5 meaning it's vea unQleasant. how pleasant is physical activity for you while you are doing it?|active lifestyle
On a scale from 1 to 5 with 1 meaning I feel good physically and 5 meaning I feel bad pysically, how do you feel while you are doing physical activity?|active lifestyle
For each situation, give me a number between 1 and 5 that describes how s.u.r.e. you are that you can walk for exercise. (1) means I'm sure I cannot, and (5) means I'm sure I can. You can use any number in between; I can walk at least 10 minutes, for 3 days a week even though I am feeling sad or highly stressed|environment
For each situation, give me a number between 1 and 5 that describes how s.u.r.e. you are that you can walk for exercise. (1) means I'm sure I cannot, and (5) means I'm sure I can. You can use any number in between; I can stick to walking for at least 10 minutes, for 3 days a week, even when my family or social life take a lot of my time.|environment
I am going to read to you some things that may interfere with or prevent you from exercising or walking. For each onet tell me how often it interferes or prevents you from exercising or walking; I lack someone to exercise with me|environment
